GeneID	acetaminophen	caffeine	chloramphenicol	chlorpheniramine	diclofenac	hydroxyzine	isoniazid	nimesulide	theophylline	valproic_acid	Symbol	description	type_of_gene	reactome	kegg	biocarta	msigdb	omnipath	pathcom	DEG	GOBP	GOMF	GOCC	sum	MostDILI	NoDILI	isdisease	pubtator	generifs
84240	0	0	0	0	0	0	0	0	0	0	ZCCHC9	zinc finger CCHC-type containing 9	protein-coding	0	0	0	0	0	0	0	1	1	1	3	0	0	0	0	0
84243	1	1	0	0	1	0	0	1	0	0	ZDHHC18	zinc finger DHHC-type containing 18	protein-coding	0	0	0	0	0	0	1	1	1	1	3	3	1	0	0	0
84245	0	0	0	0	0	0	0	0	0	0	MRI1	methylthioribose-1-phosphate isomerase 1	protein-coding	1	0	0	1	0	1	0	1	1	1	5	0	0	1	0	1
84246	0	0	0	0	1	0	0	0	1	0	MED10	mediator complex subunit 10	protein-coding	1	0	0	1	0	1	1	1	1	1	5	1	1	0	0	0
84247	0	0	0	0	1	0	0	0	0	1	RTL6	retrotransposon Gag like 6	protein-coding	0	0	0	0	0	0	1	0	0	0	0	2	0	1	1	0
84248	1	0	0	0	0	0	0	0	0	0	FYTTD1	forty-two-three domain containing 1	protein-coding	1	0	0	0	1	1	1	1	1	1	5	1	0	0	0	1
84249	0	0	0	0	0	0	0	0	0	0	PSD2	pleckstrin and Sec7 domain containing 2	protein-coding	0	1	0	1	0	0	0	1	1	1	5	0	0	1	0	1
8425	0	0	0	0	0	0	0	0	0	0	LTBP4	latent transforming growth factor beta binding protein 4	protein-coding	1	0	0	1	0	1	0	1	1	1	5	0	0	1	0	1
84250	0	0	0	0	0	0	0	0	0	0	SLF1	SMC5-SMC6 complex localization factor 1	protein-coding	0	0	0	0	0	0	0	1	1	1	3	0	0	0	0	1
84251	0	0	0	0	0	0	0	0	0	0	SGIP1	SH3 domain GRB2 like endophilin interacting protein 1	protein-coding	1	0	0	0	0	1	0	1	1	1	4	0	0	1	0	1
84253	0	0	0	0	0	0	0	0	0	0	GARNL3	GTPase activating Rap/RanGAP domain like 3	protein-coding	0	0	0	0	0	1	0	1	1	1	3	0	0	0	0	1
84254	0	0	0	0	0	0	0	0	0	0	CAMKK1	calcium/calmodulin dependent protein kinase kinase 1	protein-coding	1	1	1	1	1	1	0	1	1	1	8	0	0	1	0	1
84255	0	0	0	0	1	0	0	0	0	0	SLC37A3	solute carrier family 37 member 3	protein-coding	0	0	0	0	0	0	1	1	0	1	2	1	0	0	0	1
84256	0	0	0	0	0	0	0	0	0	0	FLYWCH1	FLYWCH-type zinc finger 1	protein-coding	0	0	0	0	1	0	0	0	1	1	3	0	0	1	0	1
84259	0	0	0	0	0	0	0	0	0	0	DCUN1D5	defective in cullin neddylation 1 domain containing 5	protein-coding	1	0	0	0	0	1	0	1	1	1	4	0	0	1	0	1
84260	0	0	0	0	0	0	0	0	0	0	TCHP	trichoplein keratin filament binding	protein-coding	0	0	0	0	0	0	0	1	1	1	3	0	0	1	0	1
84261	0	0	0	0	0	0	0	0	0	0	FBXW9	F-box and WD repeat domain containing 9	protein-coding	1	0	0	0	0	1	0	1	1	1	4	0	0	0	0	0
84262	0	0	0	0	0	0	0	0	0	0	PSMG3	proteasome assembly chaperone 3	protein-coding	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1
84263	1	0	0	0	0	0	0	1	1	0	HSDL2	hydroxysteroid dehydrogenase like 2	protein-coding	0	0	0	0	0	0	1	1	1	1	3	2	1	1	0	1
84264	0	0	0	0	0	0	0	0	0	0	HAGHL	hydroxyacylglutathione hydrolase like	protein-coding	0	1	0	1	0	0	0	0	1	0	3	0	0	0	0	1
84265	0	0	0	0	0	0	0	1	0	1	POLR3GL	RNA polymerase III subunit G like	protein-coding	1	1	0	1	0	1	1	1	1	1	6	2	0	0	0	0
84266	0	0	0	0	0	0	0	0	0	0	ALKBH7	alkB homolog 7	protein-coding	0	0	0	0	0	1	0	1	1	1	3	0	0	1	0	1
84267	0	0	0	0	0	0	0	1	0	0	C9orf64	chromosome 9 open reading frame 64	protein-coding	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0
84268	0	0	0	0	0	0	0	0	0	0	RPAIN	RPA interacting protein	protein-coding	0	0	0	0	0	0	0	1	1	1	3	0	0	1	0	1
84269	0	0	0	0	0	0	0	0	0	0	CHCHD5	coiled-coil-helix-coiled-coil-helix domain containing 5	protein-coding	1	0	0	0	0	1	0	1	0	1	3	0	0	0	0	1
8427	0	0	0	0	0	0	0	0	0	0	ZNF282	zinc finger protein 282	protein-coding	1	0	0	1	0	1	0	1	1	1	5	0	0	1	0	1
84270	0	0	0	0	0	0	0	0	0	0	CARD19	caspase recruitment domain family member 19	protein-coding	0	0	0	0	1	0	0	1	1	1	4	0	0	0	0	1
84271	1	0	0	0	0	0	0	0	0	1	POLDIP3	DNA polymerase delta interacting protein 3	protein-coding	1	0	0	1	1	1	1	1	1	1	6	2	0	1	0	1
84272	0	0	0	0	0	0	0	0	1	0	YIPF4	Yip1 domain family member 4	protein-coding	0	0	0	0	0	0	1	0	1	1	2	0	1	0	1	1
84273	1	0	0	0	0	0	0	0	0	0	NOA1	nitric oxide associated 1	protein-coding	0	0	0	0	0	0	1	1	1	1	3	1	0	1	0	1
84274	0	0	0	0	0	0	0	0	0	0	COQ5	coenzyme Q5, methyltransferase	protein-coding	1	0	0	0	0	1	0	1	1	1	4	0	0	1	0	1
84275	0	1	0	0	1	0	1	1	0	1	SLC25A33	solute carrier family 25 member 33	protein-coding	0	0	0	0	0	0	1	1	1	1	3	4	1	1	0	1
84276	1	0	0	0	0	0	0	0	0	1	NICN1	nicolin 1	protein-coding	1	0	0	0	0	1	1	0	0	1	2	2	0	1	0	1
84277	0	0	0	0	0	0	0	0	0	0	DNAJC30	DnaJ heat shock protein family (Hsp40) member C30	protein-coding	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1
84279	0	0	0	0	0	0	0	0	0	0	PRADC1	protease associated domain containing 1	protein-coding	0	0	0	0	0	0	0	0	1	1	2	0	0	1	1	0
8428	0	0	0	0	0	0	0	0	0	0	STK24	serine/threonine kinase 24	protein-coding	1	0	0	1	1	1	0	1	1	1	6	0	0	1	0	1
84280	0	0	0	0	1	0	1	0	0	0	BTBD10	BTB domain containing 10	protein-coding	0	0	0	0	0	0	1	1	0	1	2	2	0	1	0	1
84281	0	0	0	0	0	0	0	1	0	0	C2orf88	chromosome 2 open reading frame 88	protein-coding	0	0	0	0	0	0	1	0	1	1	2	1	0	1	1	0
84282	1	1	0	0	0	1	0	0	0	0	RNF135	ring finger protein 135	protein-coding	1	0	0	1	1	1	1	1	1	1	6	1	2	1	0	1
84283	0	0	0	0	0	0	0	0	1	0	TMEM79	transmembrane protein 79	protein-coding	0	0	0	0	0	0	1	1	1	1	3	0	1	1	0	1
84284	1	1	0	0	0	0	0	0	1	1	NTPCR	nucleoside-triphosphatase, cancer-related	protein-coding	0	0	0	0	0	1	1	1	1	1	3	2	2	1	0	0
84285	0	0	0	0	1	0	0	0	0	0	EIF1AD	eukaryotic translation initiation factor 1A domain containing	protein-coding	0	0	0	0	0	0	1	1	1	1	3	1	0	1	0	1
84286	0	0	0	0	0	0	0	0	1	0	TMEM175	transmembrane protein 175	protein-coding	0	0	0	0	0	0	1	1	1	1	3	0	1	1	0	1
84287	0	0	0	0	0	0	0	1	0	0	ZDHHC16	zinc finger DHHC-type containing 16	protein-coding	0	0	0	0	1	0	1	1	1	1	4	1	0	1	0	1
84288	0	0	0	0	0	0	0	0	0	0	EFCAB2	EF-hand calcium binding domain 2	protein-coding	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1
84289	0	0	0	0	0	0	0	0	0	1	ING5	inhibitor of growth family member 5	protein-coding	1	0	0	0	1	1	1	1	1	1	5	1	0	1	0	1
84290	0	0	0	0	0	0	0	0	0	0	CAPNS2	calpain small subunit 2	protein-coding	1	0	1	1	0	1	0	1	1	1	6	0	0	1	0	1
84292	0	0	0	0	0	0	0	0	0	1	WDR83	WD repeat domain 83	protein-coding	1	0	0	0	1	1	1	1	1	1	5	1	0	1	0	1
84293	0	1	0	0	0	0	0	0	0	1	FAM213A	family with sequence similarity 213 member A	protein-coding	0	0	0	0	0	0	1	1	1	1	3	1	1	0	0	1
84294	0	0	0	0	0	0	0	0	0	0	UTP23	UTP23, small subunit processome component	protein-coding	0	0	0	0	0	0	0	1	1	1	3	0	0	1	0	1
84295	0	0	0	0	0	0	0	0	0	0	PHF6	PHD finger protein 6	protein-coding	0	0	0	0	1	0	0	1	1	1	4	0	0	1	0	1
84296	0	0	0	0	0	0	0	0	0	0	GINS4	GINS complex subunit 4	protein-coding	1	0	0	1	1	1	0	1	1	1	6	0	0	1	0	1
84298	0	0	0	0	0	0	0	1	0	0	LLPH	LLP homolog, long-term synaptic facilitation factor	protein-coding	0	0	0	0	0	0	1	1	1	1	3	1	0	0	0	0
84299	0	0	0	0	0	0	0	0	0	0	MIEN1	migration and invasion enhancer 1	protein-coding	0	0	0	0	0	0	0	1	1	1	3	0	0	1	0	1
843	0	0	0	0	0	0	0	0	0	0	CASP10	caspase 10	protein-coding	1	1	1	1	1	1	0	1	1	1	8	0	0	1	0	1
84300	0	0	0	0	0	0	0	0	0	0	UQCC2	ubiquinol-cytochrome c reductase complex assembly factor 2	protein-coding	0	0	0	0	0	0	0	1	1	1	3	0	0	1	0	1
84302	1	0	0	0	0	0	1	0	0	0	TMEM246	transmembrane protein 246	protein-coding	0	0	0	0	0	0	1	0	0	1	1	2	0	0	0	0
84303	0	1	0	0	0	0	0	0	1	0	CHCHD6	coiled-coil-helix-coiled-coil-helix domain containing 6	protein-coding	1	0	0	0	0	1	1	1	1	1	4	0	2	0	0	1
84304	0	0	0	0	0	0	0	0	0	0	NUDT22	nudix hydrolase 22	protein-coding	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	1
84305	0	0	0	0	0	0	0	0	1	0	PYM1	PYM homolog 1, exon junction complex associated factor	protein-coding	0	0	0	0	1	0	1	1	1	1	4	0	1	1	0	1
84306	0	1	0	0	0	0	0	0	1	1	PDCD2L	programmed cell death 2 like	protein-coding	0	0	0	0	0	0	1	1	0	1	2	1	2	0	0	1
84307	0	1	0	0	0	0	0	0	1	0	ZNF397	zinc finger protein 397	protein-coding	0	0	0	0	0	0	1	1	1	1	3	0	2	0	0	1
84309	0	0	0	0	1	0	0	0	0	0	NUDT16L1	nudix hydrolase 16 like 1	protein-coding	0	0	0	1	1	1	1	1	1	1	5	1	0	0	0	1
8431	1	0	0	1	0	1	0	0	0	0	NR0B2	nuclear receptor subfamily 0 group B member 2	protein-coding	1	0	1	1	1	1	1	1	1	1	7	1	2	1	0	1
84310	0	0	0	0	0	0	0	0	1	0	C7orf50	chromosome 7 open reading frame 50	protein-coding	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0
84311	0	0	0	0	0	0	0	0	0	0	MRPL45	mitochondrial ribosomal protein L45	protein-coding	0	0	0	0	0	1	0	1	1	1	3	0	0	0	0	1
84312	0	0	0	0	0	0	0	0	1	0	BRMS1L	breast cancer metastasis-suppressor 1 like	protein-coding	0	0	0	0	0	0	1	1	1	1	3	0	1	1	0	0
84313	0	0	0	0	0	0	0	0	1	0	VPS25	vacuolar protein sorting 25 homolog	protein-coding	1	1	0	1	1	1	1	1	1	1	7	0	1	0	0	1
84314	1	0	0	0	0	0	1	0	0	0	TMEM107	transmembrane protein 107	protein-coding	0	0	0	0	0	0	1	1	1	1	3	2	0	1	0	1
84315	0	0	0	0	0	0	0	0	0	0	MON1A	MON1 homolog A, secretory trafficking associated	protein-coding	1	0	0	0	0	1	0	1	1	1	4	0	0	1	0	1
84316	0	0	0	0	0	0	0	0	0	0	NAA38	N(alpha)-acetyltransferase 38, NatC auxiliary subunit	protein-coding	1	0	0	0	0	1	0	1	1	1	4	0	0	0	0	0
84317	0	0	0	0	0	0	0	0	0	0	CCDC115	coiled-coil domain containing 115	protein-coding	0	0	0	0	0	0	0	1	1	1	3	0	0	1	0	1
84318	1	0	0	0	0	0	0	0	0	0	CCDC77	coiled-coil domain containing 77	protein-coding	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0
84319	0	1	0	0	1	0	0	0	0	0	CMSS1	cms1 ribosomal small subunit homolog (yeast)	protein-coding	0	0	0	0	0	0	1	0	1	1	2	1	1	0	1	1
84320	0	1	0	0	0	0	0	0	1	0	ACBD6	acyl-CoA binding domain containing 6	protein-coding	1	0	0	0	0	0	1	1	1	1	4	0	2	1	0	1
84322	0	0	0	0	0	0	0	0	0	0	C18orf12	chromosome 18 open reading frame 12	protein-coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
84324	0	1	0	0	0	0	0	0	1	0	SARNP	SAP domain containing ribonucleoprotein	protein-coding	1	0	0	0	0	1	1	1	1	1	4	0	2	1	0	1
84326	0	0	0	0	0	0	0	0	0	0	METTL26	methyltransferase like 26	protein-coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84327	0	0	0	0	0	0	0	0	0	0	ZBED3	zinc finger BED-type containing 3	protein-coding	0	0	0	0	0	0	0	1	1	1	3	0	0	0	0	1
84328	0	0	0	0	0	0	0	0	0	1	LZIC	leucine zipper and CTNNBIP1 domain containing	protein-coding	0	0	0	0	1	0	1	1	1	0	3	1	0	1	0	1
84329	0	0	0	0	0	0	0	0	0	0	HVCN1	hydrogen voltage gated channel 1	protein-coding	1	0	0	0	1	1	0	1	1	1	5	0	0	1	0	1
8433	0	0	0	0	0	0	0	0	0	0	UTF1	undifferentiated embryonic cell transcription factor 1	protein-coding	0	0	0	0	0	0	0	1	1	1	3	0	0	1	0	1
84330	0	0	0	0	0	0	0	0	0	0	ZNF414	zinc finger protein 414	protein-coding	0	0	0	0	0	0	0	1	1	1	3	0	0	0	0	0
84331	0	0	0	0	0	1	0	0	0	0	MCRIP2	MAPK regulated corepressor interacting protein 2	protein-coding	0	0	0	0	0	0	1	0	1	1	2	0	1	0	1	0
84332	0	0	0	0	0	0	0	0	0	0	DYDC2	DPY30 domain containing 2	protein-coding	0	0	0	0	0	0	0	1	1	1	3	0	0	0	0	1
84333	0	0	0	0	0	0	0	0	0	0	PCGF5	polycomb group ring finger 5	protein-coding	1	0	0	0	0	1	0	1	1	1	4	0	0	0	0	1
84334	0	0	0	0	0	0	0	0	0	0	APOPT1	apoptogenic 1, mitochondrial	protein-coding	0	0	0	0	0	0	0	1	0	1	2	0	0	1	0	1
84335	0	0	0	0	0	0	0	0	0	0	AKT1S1	AKT1 substrate 1	protein-coding	1	0	0	1	1	1	0	1	1	1	6	0	0	1	0	1
84336	0	0	0	0	0	0	0	0	0	0	TMEM101	transmembrane protein 101	protein-coding	0	0	0	0	0	0	0	1	1	1	3	0	0	1	0	1
84337	0	0	0	0	0	0	0	0	0	0	ELOF1	elongation factor 1 homolog	protein-coding	0	0	0	0	0	0	0	1	1	1	3	0	0	1	0	0
8434	0	0	0	0	0	0	1	0	0	1	RECK	reversion inducing cysteine rich protein with kazal motifs	protein-coding	1	0	0	0	1	1	1	1	1	1	5	2	0	1	0	1
84340	0	1	0	0	0	0	0	1	1	1	GFM2	G elongation factor mitochondrial 2	protein-coding	1	0	0	0	0	1	1	1	1	1	4	2	2	0	0	1
84343	1	0	0	0	0	0	0	0	0	1	HPS3	HPS3, biogenesis of lysosomal organelles complex 2 subunit 1	protein-coding	0	0	0	0	0	0	1	1	1	1	3	2	0	1	0	1
8435	0	0	0	0	0	0	0	0	0	0	SOAT2	sterol O-acyltransferase 2	protein-coding	1	1	0	1	0	1	0	1	1	1	6	0	0	1	0	1
8436	0	0	0	0	0	0	0	0	0	0	CAVIN2	caveolae associated protein 2	protein-coding	0	0	0	0	1	0	0	1	1	1	4	0	0	1	0	1
84364	0	0	0	0	0	0	0	0	0	0	ARFGAP2	ADP ribosylation factor GTPase activating protein 2	protein-coding	1	1	0	1	0	1	0	1	1	1	6	0	0	1	0	1
84365	0	1	0	0	0	0	1	0	1	0	NIFK	nucleolar protein interacting with the FHA domain of MKI67	protein-coding	0	0	0	0	1	0	1	1	1	1	4	1	2	0	0	1
84366	0	0	0	0	0	0	0	0	0	0	PRAC1	PRAC1 small nuclear protein	protein-coding	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1
8437	0	0	0	0	0	0	0	0	0	0	RASAL1	RAS protein activator like 1	protein-coding	1	0	0	1	0	1	0	1	1	1	5	0	0	1	0	1
84376	0	0	0	0	0	0	0	0	0	0	HOOK3	hook microtubule tethering protein 3	protein-coding	0	0	0	0	1	0	0	1	1	1	4	0	0	1	0	1
8438	1	0	0	0	0	0	0	0	0	0	RAD54L	RAD54 like	protein-coding	0	1	0	1	1	0	1	1	1	1	6	1	0	1	0	1
8439	0	1	0	0	0	0	0	0	1	0	NSMAF	neutral sphingomyelinase activation associated factor	protein-coding	1	0	1	1	1	1	1	1	1	1	7	0	2	1	0	1
844	0	0	0	0	0	0	0	0	0	0	CASQ1	calsequestrin 1	protein-coding	1	0	0	0	0	0	0	1	1	1	4	0	0	1	0	1
8440	1	0	0	0	0	0	0	0	0	0	NCK2	NCK adaptor protein 2	protein-coding	1	1	0	1	1	1	1	1	1	1	7	1	0	1	0	1
84417	0	0	0	0	0	0	0	0	0	0	C2orf40	chromosome 2 open reading frame 40	protein-coding	0	0	0	0	0	0	0	1	0	1	2	0	0	1	0	1
84418	0	0	0	0	0	0	0	0	0	0	CYSTM1	cysteine rich transmembrane module containing 1	protein-coding	1	0	0	0	0	0	0	1	0	1	3	0	0	1	0	0
84419	0	1	1	1	1	0	0	0	1	1	C15orf48	chromosome 15 open reading frame 48	protein-coding	0	0	0	0	0	0	1	1	1	1	3	2	4	1	0	1
8443	0	0	0	0	0	0	0	1	0	0	GNPAT	glyceronephosphate O-acyltransferase	protein-coding	1	1	0	1	0	1	1	1	1	1	6	1	0	1	0	1
84432	0	0	0	0	0	0	0	0	0	0	PROK1	prokineticin 1	protein-coding	1	0	0	1	1	1	0	1	1	1	6	0	0	1	0	1
84433	0	0	0	0	0	0	0	0	0	0	CARD11	caspase recruitment domain family member 11	protein-coding	1	1	0	1	1	1	0	1	1	1	7	0	0	1	0	1
84435	0	0	0	0	0	0	0	0	0	0	ADGRA1	adhesion G protein-coupled receptor A1	protein-coding	0	0	0	0	0	0	0	1	1	1	3	0	0	1	0	1
84436	0	0	0	0	0	0	0	0	0	1	ZNF528	zinc finger protein 528	protein-coding	1	0	0	1	0	1	1	1	1	1	5	1	0	0	0	0
84437	0	0	0	0	0	0	1	0	0	0	MSANTD4	Myb/SANT DNA binding domain containing 4 with coiled-coils	protein-coding	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	1
84439	0	0	0	0	0	0	0	0	0	0	HHIPL1	HHIP like 1	protein-coding	0	0	0	0	0	0	0	1	1	1	3	0	0	1	0	0
8444	0	0	0	0	0	0	0	0	0	0	DYRK3	dual specificity tyrosine phosphorylation regulated kinase 3	protein-coding	0	0	0	0	1	0	0	1	1	1	4	0	0	1	0	1
84440	0	0	0	0	0	0	0	0	0	0	RAB11FIP4	RAB11 family interacting protein 4	protein-coding	0	1	0	1	1	0	0	1	1	1	6	0	0	1	0	1
84441	0	0	0	0	0	0	0	0	0	0	MAML2	mastermind like transcriptional coactivator 2	protein-coding	1	1	0	1	1	1	0	1	1	1	7	0	0	1	0	1
84443	0	0	0	0	0	0	0	0	0	0	FRMPD3	FERM and PDZ domain containing 3	protein-coding	1	0	0	0	0	0	0	1	0	1	3	0	0	0	0	0
84444	0	0	0	0	0	0	0	0	0	0	DOT1L	DOT1 like histone lysine methyltransferase	protein-coding	1	1	0	1	1	1	0	1	1	1	7	0	0	1	0	1
84445	0	0	0	0	0	0	0	0	0	0	LZTS2	leucine zipper tumor suppressor 2	protein-coding	0	0	0	0	1	0	0	1	1	1	4	0	0	1	0	1
84446	0	0	0	0	0	0	0	0	0	0	BRSK1	BR serine/threonine kinase 1	protein-coding	0	0	0	1	1	1	0	1	1	1	5	0	0	1	0	1
84447	0	1	0	0	1	0	0	1	1	0	SYVN1	synoviolin 1	protein-coding	1	1	0	1	1	1	1	1	1	1	7	2	2	1	0	1
84448	0	0	0	0	0	0	0	0	0	0	ABLIM2	actin binding LIM protein family member 2	protein-coding	1	1	0	1	0	1	0	1	1	1	6	0	0	0	0	1
84449	0	0	0	0	0	0	0	0	0	0	ZNF333	zinc finger protein 333	protein-coding	1	0	0	1	0	1	0	1	1	1	5	0	0	0	0	1
8445	0	0	0	0	0	0	0	0	0	0	DYRK2	dual specificity tyrosine phosphorylation regulated kinase 2	protein-coding	1	0	0	1	1	1	0	1	1	1	6	0	0	1	0	1
84450	0	0	0	0	0	0	0	0	0	1	ZNF512	zinc finger protein 512	protein-coding	0	0	0	0	0	0	1	1	1	1	3	1	0	0	0	1
84451	0	1	0	0	0	0	0	0	1	0	MAP3K21	mitogen-activated protein kinase kinase kinase 21	protein-coding	0	0	0	0	0	1	1	1	1	1	3	0	2	1	0	1
84455	0	0	0	0	0	0	1	0	0	0	EFCAB7	EF-hand calcium binding domain 7	protein-coding	1	0	0	0	0	1	1	1	1	1	4	1	0	1	0	1
84456	0	0	0	0	0	0	0	0	0	1	L3MBTL3	L3MBTL3, histone methyl-lysine binding protein	protein-coding	0	0	0	0	0	0	1	1	1	1	3	1	0	1	0	1
84457	1	0	0	0	1	1	1	1	0	1	PHYHIPL	phytanoyl-CoA 2-hydroxylase interacting protein like	protein-coding	0	0	0	0	0	0	1	0	0	1	1	5	1	0	1	1
84458	0	0	0	0	0	0	0	1	0	1	LCOR	ligand dependent nuclear receptor corepressor	protein-coding	0	0	0	1	0	1	1	1	1	1	4	2	0	1	0	1
8446	0	0	0	0	0	0	0	0	0	1	DUSP11	dual specificity phosphatase 11	protein-coding	0	0	0	0	1	0	1	1	1	1	4	1	0	1	0	1
84460	1	0	0	0	0	0	0	0	0	0	ZMAT1	zinc finger matrin-type 1	protein-coding	0	0	0	0	0	0	1	1	1	1	3	1	0	0	0	1
84461	0	0	0	0	0	0	0	0	0	0	NEURL4	neuralized E3 ubiquitin protein ligase 4	protein-coding	0	0	0	0	0	0	0	0	1	1	2	0	0	0	1	1
84464	0	0	0	0	0	0	0	0	0	0	SLX4	SLX4 structure-specific endonuclease subunit	protein-coding	1	0	0	0	1	1	0	1	1	1	5	0	0	1	0	1
84465	0	0	0	0	0	0	0	0	0	0	MEGF11	multiple EGF like domains 11	protein-coding	0	0	0	1	0	0	0	1	0	1	3	0	0	1	0	1
84466	0	0	0	0	0	0	0	0	0	0	MEGF10	multiple EGF like domains 10	protein-coding	0	0	0	1	1	0	0	1	1	1	5	0	0	1	0	1
84467	0	0	0	0	0	0	0	0	0	0	FBN3	fibrillin 3	protein-coding	1	0	0	1	0	1	0	1	1	1	5	0	0	1	0	1
8447	0	0	0	0	0	0	0	0	0	0	DOC2B	double C2 domain beta	protein-coding	0	0	0	0	0	0	0	1	1	1	3	0	0	1	0	1
8448	0	0	0	0	0	0	0	0	0	0	DOC2A	double C2 domain alpha	protein-coding	0	0	0	0	1	0	0	1	1	1	4	0	0	1	0	1
8449	0	0	0	0	0	0	0	0	0	1	DHX16	DEAH-box helicase 16	protein-coding	1	1	0	1	0	1	1	1	1	1	6	1	0	1	0	1
84498	0	0	0	0	0	0	0	0	0	0	FAM120B	family with sequence similarity 120B	protein-coding	1	0	0	1	0	1	0	1	1	1	5	0	0	1	0	1
845	0	0	0	0	0	0	0	0	0	0	CASQ2	calsequestrin 2	protein-coding	1	0	0	0	1	0	0	1	1	1	5	0	0	1	0	1
8450	0	0	0	0	0	0	0	0	0	0	CUL4B	cullin 4B	protein-coding	1	1	0	1	1	1	0	1	1	1	7	0	0	1	0	1
84501	0	0	0	0	0	0	0	0	0	1	SPIRE2	spire type actin nucleation factor 2	protein-coding	0	1	0	1	0	0	1	1	1	1	5	1	0	0	0	1
84503	0	0	0	0	0	0	0	0	1	0	ZNF527	zinc finger protein 527	protein-coding	0	0	0	0	0	0	1	1	1	1	3	0	1	0	0	1
8451	0	0	0	0	0	0	0	1	0	0	CUL4A	cullin 4A	protein-coding	1	1	0	1	1	1	1	1	1	1	7	1	0	1	0	1
84513	0	0	0	0	1	0	1	1	0	0	PLPP5	phospholipid phosphatase 5	protein-coding	1	0	0	0	0	1	1	1	1	1	4	3	0	1	0	1
84514	0	0	0	0	0	0	0	0	0	0	GHDC	GH3 domain containing	protein-coding	1	0	0	0	0	0	0	1	0	1	3	0	0	0	0	0
84515	0	1	0	0	0	0	0	0	1	0	MCM8	minichromosome maintenance 8 homologous recombination repair factor	protein-coding	1	0	0	1	1	1	1	1	1	1	6	0	2	1	0	1
84516	0	0	0	0	0	0	0	0	0	0	DCTN5	dynactin subunit 5	protein-coding	1	1	0	1	0	1	0	1	1	1	6	0	0	1	0	1
84517	0	0	0	0	0	0	0	0	0	1	ACTRT3	actin related protein T3	protein-coding	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0
84518	0	0	0	0	0	0	0	0	0	0	CNFN	cornifelin	protein-coding	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0
84519	0	0	0	0	0	0	0	0	0	0	ACRBP	acrosin binding protein	protein-coding	0	0	0	0	0	0	0	1	0	1	2	0	0	1	0	1
8452	0	0	0	0	0	0	0	1	0	0	CUL3	cullin 3	protein-coding	1	1	0	1	1	1	1	1	1	1	7	1	0	1	0	1
84520	0	1	0	0	0	0	0	1	0	1	GON7	GON7, KEOPS complex subunit	protein-coding	0	0	0	0	0	0	1	0	1	1	2	2	1	0	1	0
84522	1	0	0	0	0	0	0	0	0	0	JAGN1	jagunal homolog 1	protein-coding	0	0	0	0	0	0	1	1	1	1	3	1	0	1	0	1
84524	0	1	0	0	0	0	0	0	0	1	ZC3H8	zinc finger CCCH-type containing 8	protein-coding	1	0	0	0	0	1	1	1	1	1	4	1	1	0	0	0
84525	0	0	0	0	0	0	0	0	0	0	HOPX	HOP homeobox	protein-coding	0	0	0	0	1	0	0	1	1	1	4	0	0	1	0	1
84527	1	0	0	0	1	0	0	0	0	1	ZNF559	zinc finger protein 559	protein-coding	1	0	0	1	0	1	1	1	1	1	5	3	0	1	0	0
84529	0	0	0	0	0	0	0	0	1	0	C15orf41	chromosome 15 open reading frame 41	protein-coding	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1
8453	0	0	0	0	0	0	0	0	0	0	CUL2	cullin 2	protein-coding	1	1	0	1	1	1	0	1	1	1	7	0	0	1	0	1
84530	0	0	0	0	0	0	0	0	0	0	SRRM4	serine/arginine repetitive matrix 4	protein-coding	0	0	0	0	0	0	0	1	1	1	3	0	0	1	0	1
84532	0	0	0	0	1	0	0	0	0	0	ACSS1	acyl-CoA synthetase short chain family member 1	protein-coding	1	1	0	1	0	1	1	1	1	1	6	1	0	1	0	1
84536	0	0	0	0	0	0	0	0	0	0	LINC01547	long intergenic non-protein coding RNA 1547	ncRNA	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0
84539	0	0	0	0	0	0	0	0	0	0	MCHR2	melanin concentrating hormone receptor 2	protein-coding	1	1	0	1	1	1	0	1	1	1	7	0	0	1	0	1
8454	0	0	0	0	0	0	0	0	0	0	CUL1	cullin 1	protein-coding	1	1	1	1	1	1	0	1	1	1	8	0	0	1	0	1
84541	1	1	0	0	0	1	1	0	0	0	KBTBD8	kelch repeat and BTB domain containing 8	protein-coding	1	0	0	0	0	1	1	1	1	1	4	2	2	1	0	1
84542	1	0	0	0	1	0	0	0	1	0	KIAA1841	KIAA1841	protein-coding	0	0	0	0	0	0	1	0	0	0	0	2	1	0	1	1
